timestamp,key
1747293115.3220057,alt_l_press
1747293115.4219418,tab_press
1747293115.6239557,tab_release
1747293116.2499974,tab_press
1747293116.4100127,tab_release
1747293116.5900397,alt_l_release
1747293119.4384186,space_press
1747293119.5645142,space_release
1747293122.6947608,space_press
1747293122.8567688,space_release
1747293123.8509107,space_press
1747293124.03084,space_release
1747293124.51296,space_press
1747293124.8749964,space_release
1747293127.157292,space_press
1747293127.3392122,space_release
1747293128.0515106,space_press
1747293128.211322,space_release
1747293128.897576,space_press
1747293129.0995653,space_release
1747293131.1597412,space_press
1747293131.360082,space_release
1747293132.1198928,space_press
1747293132.2619464,space_release
1747293132.9321094,space_press
1747293133.1539447,space_release
1747293134.062052,space_press
1747293134.2420945,space_release
1747293135.5703182,space_press
1747293135.792237,space_release
1747293136.914538,space_press
1747293137.0145454,space_release
1747293137.6465023,space_press
1747293137.8485096,space_release
1747293138.7686088,space_press
1747293138.9307313,space_release
1747293140.1007612,space_press
1747293140.3407516,space_release
1747293141.2150333,space_press
1747293141.556892,space_release
1747293142.4550235,space_press
1747293142.6772354,space_release
1747293143.5213115,space_press
1747293143.8251493,space_release
1747293144.7833593,space_press
1747293144.9452384,space_release
1747293146.4415393,space_press
1747293146.8015306,space_release
1747293147.450288,space_press
1747293147.7316608,space_release
1747293147.8657553,space_press
1747293148.0456343,space_release
1747293148.4737117,space_press
1747293148.6356924,space_release
1747293150.1340725,space_press
1747293150.3358917,space_release
1747293151.6986606,space_press
1747293151.8600955,space_release
1747293152.750212,space_press
1747293152.9503956,space_release
1747293153.4822598,space_press
1747293153.9946735,space_press
1747293154.0250592,space_press
1747293154.0262358,space_release
1747293156.2846866,space_press
1747293156.4647367,space_release
1747293159.7550125,space_press
1747293159.9570086,space_release
1747293161.3332753,space_press
1747293161.5131357,space_release
1747293162.305294,space_press
1747293162.5133028,space_release
1747293163.2453613,space_press
1747293163.4674222,space_release
1747293163.8614888,space_press
1747293164.043484,space_release
1747293164.6195648,space_press
1747293164.7595415,space_release
1747293166.4677956,space_press
1747293166.6097748,space_release
1747293167.051842,space_press
1747293167.2538254,space_release
1747293168.243999,space_press
1747293168.4259455,space_release
1747293168.8642547,space_press
1747293169.2860856,space_release
1747293170.3262413,space_press
1747293170.5082233,space_release
1747293171.6524,space_press
1747293171.8124444,space_release
1747293173.278535,space_press
1747293173.6625729,space_release
1747293174.1446972,space_press
1747293174.2851,space_release
1747293175.8208473,space_press
1747293175.9828715,space_release
1747293176.8129609,space_press
1747293176.9729207,space_release
1747293177.7790468,space_press
1747293177.8770368,space_release
1747293178.4571037,space_press
1747293178.6790936,space_release
1747293179.729269,space_press
1747293179.8712695,space_release
1747293182.8316684,space_press
1747293183.033793,space_release
1747293184.1177943,space_press
1747293184.3177671,space_release
1747293184.7658715,space_press
1747293185.2767987,space_press
1747293185.307528,space_press
1747293185.3371806,space_press
1747293185.3682144,space_press
1747293185.400398,space_press
1747293185.4460833,space_press
1747293185.4773598,space_press
