sys_time,eeg_time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1747509469.9779868,2941.8907247,40.95689010620117,0.4912721514701843,2.783437490463257,9.255018085241318e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509469.978298,2941.8908101,-51.66897201538086,-0.14608922600746155,10.285358428955078,9.284121915698051e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509469.978427,2941.8908456,40.74713134765625,2.081613540649414,9.01327133178711,9.313225746154785e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509469.979057,2941.8908643,-6.979231357574463,0.49206283688545227,9.342574119567871,9.313225746154785e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509469.979185,2941.8908687,-39.65199661254883,-1.0949923992156982,8.149784088134766,9.284121915698051e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509469.981669,2941.8947674,12.075590133666992,-0.8295184969902039,4.882480621337891,9.255018085241318e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509469.9820786,2941.8948095,-69.5655517578125,-2.7163405418395996,12.127931594848633,9.255018085241318e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509469.982434,2941.8948137,24.110328674316406,-1.6807317733764648,12.238288879394531,9.284121915698051e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509469.9855518,2941.8986476,-17.521345138549805,-2.2283647060394287,10.029824256896973,9.313225746154785e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509469.9857602,2941.8986552,-35.72420120239258,-0.8709782958030701,-0.11309115588665009,9.313225746154785e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.016296,2941.9292218,23.921680450439453,2.1419851779937744,-13.157761573791504,9.284121915698051e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.016604,2941.9292432,-63.249996185302734,1.67831289768219,-9.825119018554688,9.255018085241318e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.01675,2941.9292499,22.997568130493164,2.8799283504486084,-9.054719924926758,9.255018085241318e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.0169775,2941.929253,-27.632434844970703,0.7324356436729431,-5.959322452545166,9.284121915698051e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.017108,2941.9292564,-55.454715728759766,-0.7171410918235779,-3.6628870964050293,9.313225746154785e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.0202634,2941.9332307,5.248836994171143,0.37493839859962463,-5.5552263259887695,9.313225746154785e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.020485,2941.9332376,-81.15851593017578,-0.8887268900871277,-1.1932123899459839,9.284121915698051e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.020598,2941.9332408,2.3238954544067383,0.35647520422935486,-3.3586785793304443,9.255018085241318e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.0240228,2941.9371829,-35.75643539428711,-0.6487001180648804,1.2210376262664795,9.255018085241318e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.0542982,2941.9673221,-41.41839599609375,-0.43663716316223145,6.4613471031188965,9.284121915698051e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.054595,2941.9673799,27.97429656982422,2.1220037937164307,4.318799018859863,9.313225746154785e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.0550761,2941.9673961,-63.4254264831543,1.4121812582015991,7.377207279205322,9.313225746154785e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.055219,2941.9674007,15.23287582397461,2.219309091567993,3.600741147994995,9.284121915698051e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.0552914,2941.9674037,-30.639028549194336,-0.014688129536807537,5.426093578338623,9.255018085241318e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.0582473,2941.9712433,-47.413246154785156,-1.7717082500457764,10.057497024536133,9.255018085241318e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.0585582,2941.9712583,19.929683685302734,-0.30280640721321106,11.33764934539795,9.284121915698051e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.058695,2941.9712769,-68.2022476196289,-0.3996627926826477,18.7242431640625,9.313225746154785e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
1747509470.0600665,2941.973244,25.443918228149414,1.9508483409881592,16.708087921142578,9.313225746154785e-09,8.149072527885437e-10,-8.149072527885437e-10,8.149072527885437e-10,-2.444721758365631e-09
