timestamp,key
1747517518.141625,space_press
1747517518.2772942,space_release
1747517522.0356123,space_press
1747517522.1534448,space_release
1747517524.6142642,space_press
1747517524.7549214,space_release
1747517527.2231,space_press
1747517527.3603125,space_release
1747517529.7386377,space_press
1747517529.8659458,space_release
1747517531.9504998,space_press
1747517532.095677,space_release
1747517534.0590665,space_press
1747517534.2101161,space_release
1747517536.6389961,space_press
1747517536.7796657,space_release
1747517538.7502363,space_press
1747517538.8817122,space_release
1747517540.9884913,space_press
1747517541.135403,space_release
1747517543.031317,space_press
1747517543.1579182,space_release
1747517544.9854186,space_press
1747517545.1177387,space_release
1747517547.3588717,space_press
1747517547.4962816,space_release
1747517549.6571877,space_press
1747517549.8030648,space_release
1747517551.995751,space_press
1747517552.1455443,space_release
1747517554.1236968,space_press
1747517554.280144,space_release
1747517556.627952,space_press
1747517556.760191,space_release
1747517559.3746789,space_press
1747517559.511265,space_release
1747517561.9331868,space_press
1747517562.0747046,space_release
1747517564.2410111,space_press
1747517564.386553,space_release
1747517566.7287965,space_press
1747517566.8720713,space_release
1747517569.3889225,space_press
1747517569.525433,space_release
1747517571.8483613,space_press
1747517571.9796972,space_release
1747517574.052907,space_press
1747517574.175669,space_release
1747517576.6266615,space_press
1747517576.772012,space_release
1747517578.9383872,space_press
1747517579.0987442,space_release
1747517581.712373,space_press
1747517581.8392515,space_release
1747517584.1380086,space_press
1747517584.2757301,space_release
1747517586.9771597,space_press
1747517587.1224034,space_release
1747517592.279914,space_press
1747517592.4261289,space_release
1747517594.923062,space_press
1747517595.045946,space_release
1747517598.1481593,space_press
1747517598.2718627,space_release
1747517601.001006,space_press
1747517601.147146,space_release
1747517603.2725337,space_press
1747517603.4149628,space_release
1747517605.3305101,space_press
1747517605.4955628,space_release
1747517607.3760686,space_press
1747517607.5024688,space_release
1747517609.7787962,space_press
1747517609.934419,space_release
1747517612.1201856,space_press
1747517612.2763197,space_release
1747517614.3585532,space_press
1747517614.4998856,space_release
1747517616.785665,space_press
1747517616.927302,space_release
1747517619.225584,space_press
1747517619.3524697,space_release
1747517621.4295595,space_press
1747517621.5697272,space_release
1747517623.6492085,space_press
1747517623.8000083,space_release
1747517626.8664513,space_press
1747517626.979762,space_release
1747517629.3301005,space_press
1747517629.4759872,space_release
1747517631.6290948,space_press
1747517631.785874,space_release
1747517634.2455947,space_press
1747517634.3783808,space_release
1747517636.6325898,space_press
1747517636.7773824,space_release
1747517639.041107,space_press
1747517639.187228,space_release
1747517641.2848878,space_press
1747517641.4205613,space_release
1747517643.3264875,space_press
1747517643.4723961,space_release
1747517645.3118575,space_press
1747517645.4629667,space_release
1747517647.6201801,space_press
1747517647.7375863,space_release
1747517649.755321,space_press
1747517649.8931,space_release
1747517651.9617152,space_press
1747517652.0898285,space_release
1747517654.2992518,space_press
1747517654.4316077,space_release
1747517656.805713,space_press
1747517656.9201117,space_release
1747517662.3616846,space_press
1747517662.5166647,space_release
1747517672.4508898,space_press
1747517672.597603,space_release
1747517685.8201091,space_press
1747517685.9567544,space_release
1747517687.874559,space_press
1747517688.020881,space_release
1747517690.2535882,space_press
1747517690.386189,space_release
1747517692.4665523,space_press
1747517692.5865772,space_release
1747517694.5552084,space_press
1747517694.6695774,space_release
1747517696.721692,space_press
1747517696.8544078,space_release
1747517698.917079,space_press
1747517699.0508492,space_release
1747517701.4104204,space_press
1747517701.5658154,space_release
1747517703.5641565,space_press
1747517703.7058213,space_release
1747517707.429643,space_press
1747517707.5614984,space_release
1747517710.903509,space_press
1747517711.0326488,space_release
1747517713.0222216,space_press
1747517713.1447484,space_release
1747517715.1748583,space_press
1747517715.3244238,space_release
1747517717.425998,space_press
1747517717.5809886,space_release
1747517719.8595252,space_press
1747517719.9822936,space_release
1747517722.2570457,space_press
1747517722.3935137,space_release
1747517724.4721334,space_press
1747517724.6125884,space_release
1747517727.2311447,space_press
1747517727.3678215,space_release
1747517729.9435022,space_press
1747517730.075995,space_release
1747517733.8430724,space_press
1747517733.9705079,space_release
1747517738.7171538,space_press
1747517738.8441489,space_release
1747517740.405057,space_press
1747517740.556076,space_release
1747517743.0592036,space_press
1747517743.2371957,space_release
1747517744.917669,space_press
1747517745.0498295,space_release
1747517752.0657961,space_press
1747517752.1980774,space_release
1747517753.757519,space_press
1747517753.889487,space_release
1747517755.3800929,space_press
1747517755.5151188,space_release
1747517757.0054693,space_press
1747517757.141544,space_release
1747517758.928018,space_press
1747517759.0696142,space_release
1747517760.9317663,space_press
1747517761.0487719,space_release
1747517762.75449,space_press
1747517762.882134,space_release
1747517764.6193888,space_press
1747517764.7573617,space_release
1747517766.5643485,space_press
1747517766.6963286,space_release
1747517768.4981856,space_press
1747517768.6205401,space_release
1747517770.3040705,space_press
1747517770.4257047,space_release
1747517772.0863695,space_press
1747517772.2330203,space_release
1747517773.4541109,space_press
1747517773.605309,space_release
1747517776.614905,space_press
1747517776.751338,space_release
1747517779.6016195,space_press
1747517779.7380188,space_release
1747517781.1505475,space_press
1747517781.2830672,space_release
1747517783.309308,space_press
1747517783.4269428,space_release
1747517784.9658506,space_press
1747517785.0983248,space_release
1747517787.1316845,space_press
1747517787.2698572,space_release
1747517790.5959747,space_press
1747517790.7269876,space_release
1747517797.5872073,space_press
1747517797.7197006,space_release
1747517799.1039743,space_press
1747517799.2403638,space_release
1747517800.4078364,space_press
1747517800.5486453,space_release
1747517801.7775004,space_press
1747517801.922521,space_release
1747517803.3652103,space_press
1747517803.5018842,space_release
1747517804.9743888,space_press
1747517805.0867403,space_release
1747517808.0480146,space_press
1747517808.1711805,space_release
1747517814.1424303,space_press
1747517814.2614965,space_release
1747517815.6976135,space_press
1747517815.8243723,space_release
1747517817.9713564,space_press
1747517818.1161163,space_release
1747517822.5307562,space_press
1747517822.6670532,space_release
1747517826.785898,space_press
1747517826.9274728,space_release
1747517828.8266017,space_press
1747517828.9671886,space_release
1747517832.9144685,space_press
1747517833.0567195,space_release
1747517836.8289762,space_press
1747517836.9805357,space_release
1747517838.668721,space_press
1747517838.8199034,space_release
1747517843.9443772,space_press
1747517844.0771232,space_release
1747517847.5888302,space_press
1747517847.729763,space_release
1747517857.3525033,space_press
1747517857.4755208,space_release
1747517861.6104412,space_press
1747517861.7472441,space_release
1747517863.8741474,space_press
1747517864.0298412,space_release
1747517865.3315961,space_press
1747517865.4689438,space_release
1747517867.1823616,space_press
1747517867.328301,space_release
1747517871.50588,space_press
1747517871.6411903,space_release
1747517874.277408,space_press
1747517874.418788,space_release
1747517878.5669146,space_press
1747517878.7034147,space_release
1747517880.7512069,space_press
1747517880.8868382,space_release
1747517882.8679519,space_press
1747517882.995782,space_release
1747517885.368068,space_press
1747517885.514441,space_release
1747517887.605637,space_press
1747517887.7331288,space_release
1747517890.8551517,space_press
1747517890.9690747,space_release
1747517893.3496482,space_press
1747517893.509722,space_release
1747517896.0049415,space_press
1747517896.1312308,space_release
1747517898.06094,space_press
1747517898.1967788,space_release
1747517899.103302,space_press
1747517899.263326,space_release
1747517900.1732364,space_press
1747517900.3129795,space_release
1747517901.4659305,space_press
1747517901.6082573,space_release
1747517903.4508624,space_press
1747517903.5927925,space_release
1747517905.0121944,space_press
1747517905.154379,space_release
1747517906.932659,space_press
1747517907.0741215,space_release
1747517908.8717556,space_press
1747517908.9988608,space_release
1747517909.9697385,space_press
1747517910.1050994,space_release
1747517911.1171372,space_press
1747517911.2594678,space_release
1747517911.6521525,space_press
1747517911.7871134,space_release
1747517912.8776197,space_press
1747517913.0163746,space_release
1747517914.080294,space_press
1747517914.2228498,space_release
1747517914.8038185,space_press
1747517914.9454308,space_release
1747517916.4704585,space_press
1747517916.6143315,space_release
1747517917.151783,space_press
1747517917.2700212,space_release
1747517917.823538,space_press
1747517917.9556434,space_release
1747517918.8152962,space_press
1747517918.9513435,space_release
1747517919.2015233,space_press
1747517919.3133059,space_release
1747517920.5811403,space_press
1747517920.726367,space_release
1747517921.0836306,space_press
1747517921.2305422,space_release
1747517922.6617572,space_press
1747517922.7873948,space_release
1747517923.1416643,space_press
1747517923.2790093,space_release
1747517924.3931558,space_press
1747517924.515545,space_release
1747517925.0145142,space_press
1747517925.161569,space_release
1747517926.9104874,space_press
1747517927.05619,space_release
