sys_time,eeg_time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1747516900.834496,10372.7468538,272044.4375,274155.25,329931.6875,318657.5625,263161.59375,265280.15625,262008.5,268377.84375
1747516900.834574,10372.7468596,271514.4375,273141.625,328783.96875,318202.03125,262697.03125,264988.71875,260617.421875,267763.4375
1747516900.83465,10372.7468629,272158.15625,273636.5,328406.15625,317987.46875,262429.34375,264873.90625,259058.421875,267134.03125
1747516900.8347673,10372.7468664,273491.125,275261.375,329512.84375,318362.0,262757.1875,265107.875,259358.125,267293.25
1747516900.8403258,10372.7524275,273373.5625,275583.6875,330496.5625,318790.34375,263233.75,265365.1875,261276.609375,268111.6875
1747516900.8405051,10372.7524379,272043.90625,274156.0625,329926.875,318650.15625,263160.25,265272.3125,261986.421875,268371.0625
1747516900.8405817,10372.7524416,271502.90625,273126.96875,328771.375,318192.375,262690.3125,264982.0,260605.171875,267761.03125
1747516900.873302,10372.7853306,272138.125,273607.0,328383.53125,317971.46875,262413.59375,264859.0625,259040.453125,267127.78125
1747516900.8734853,10372.7853529,273471.375,275229.03125,329483.59375,318339.0,262729.65625,265088.03125,259319.5,267276.625
1747516900.873568,10372.7853666,273360.40625,275554.5625,330467.78125,318766.375,263199.5,265348.03125,261228.875,268089.15625
1747516900.8736274,10372.78538,272036.9375,274136.75,329906.03125,318628.5,263132.09375,265258.1875,261941.265625,268354.25
1747516900.8738024,10372.7853973,271492.625,273104.0,328750.1875,318171.90625,262661.25,264962.15625,260551.890625,267741.375
1747516900.8763893,10372.7893461,272135.71875,273590.0,328366.90625,317962.875,262393.75,264848.0625,258991.90625,267119.53125
1747516900.8766935,10372.7893525,273487.65625,275228.5625,329478.5,318350.46875,262734.75,265101.90625,259293.921875,267295.59375
1747516900.8769302,10372.789356,273371.5,275546.875,330453.40625,318766.125,263197.96875,265351.6875,261190.078125,268100.34375
1747516900.8801887,10372.7933204,272028.25,274105.4375,329876.0,318616.8125,263114.5625,265248.0625,261894.859375,268354.34375
1747516900.880518,10372.7933531,271493.0625,273078.78125,328732.3125,318178.0,262662.5,264973.0625,260533.203125,267764.78125
1747516900.8822346,10372.7952719,272123.46875,273554.15625,328336.3125,317957.15625,262387.6875,264851.90625,258970.0,267130.8125
1747516900.888206,10372.8013063,273457.59375,275176.375,329424.59375,318326.75,262710.0,265087.84375,259251.640625,267281.71875
1747516900.9153144,10372.8277777,273371.59375,275527.28125,330426.9375,318767.4375,263197.875,265360.8125,261173.53125,268110.96875
1747516900.9154904,10372.8278097,272042.8125,274104.90625,329868.3125,318626.0,263128.6875,265258.96875,261891.375,268376.0625
1747516900.9155748,10372.8278318,271488.25,273063.75,328713.1875,318163.96875,262656.53125,264957.9375,260517.546875,267765.25
1747516900.9156404,10372.8278467,272123.375,273550.21875,328329.625,317950.09375,262388.5625,264844.59375,258967.953125,267139.03125
1747516900.915843,10372.8278635,273464.9375,275183.34375,329427.28125,318324.25,262717.9375,265088.03125,259258.515625,267294.34375
1747516900.9192123,10372.8313068,273379.5625,275534.78125,330427.09375,318759.3125,263199.21875,265356.625,261182.734375,268112.21875
1747516900.9195652,10372.8313208,272044.4375,274107.0625,329869.46875,318619.03125,263127.0625,265253.71875,261915.609375,268375.34375
1747516900.919661,10372.8313346,271475.71875,273054.375,328708.4375,318155.8125,262654.75,264954.5625,260558.671875,267764.25
1747516900.9234772,10372.8353233,272112.28125,273546.03125,328330.25,317946.0625,262395.375,264850.84375,259026.875,267145.8125
1747516900.9512167,10372.8642769,273469.21875,275201.75,329443.90625,318334.90625,262739.5,265110.375,259336.9375,267316.875
1747516900.9514203,10372.8643052,273384.03125,275559.28125,330447.75,318763.15625,263213.4375,265367.875,261249.890625,268124.375
1747516900.951486,10372.8643243,272044.71875,274127.71875,329891.28125,318611.71875,263131.90625,265257.46875,261980.515625,268376.4375
1747516900.9515624,10372.86434,271504.40625,273099.34375,328757.0625,318172.90625,262687.0,264984.6875,260657.828125,267793.03125
1747516900.9516795,10372.8643458,272135.4375,273579.5625,328364.84375,317954.65625,262418.34375,264868.4375,259115.5625,267161.375
1747516900.9552276,10372.8683964,273475.46875,275210.59375,329454.34375,318321.40625,262739.3125,265100.90625,259390.671875,267305.25
1747516900.9556067,10372.8684361,273401.0,275571.375,330464.5625,318758.78125,263217.5625,265361.34375,261311.65625,268121.78125
1747516900.9558792,10372.8684712,272073.40625,274150.25,329921.15625,318622.875,263152.375,265266.125,262071.0,268394.125
1747516900.9604368,10372.8723335,271509.25,273102.21875,328773.15625,318167.53125,262691.21875,264978.15625,260733.921875,267795.90625
1747516900.9872856,10372.89981,272131.59375,273576.5,328375.125,317943.65625,262420.75,264861.03125,259182.265625,267159.78125
1747516900.9922726,10372.9052362,273474.40625,275213.03125,329462.3125,318313.71875,262748.4375,265102.15625,259456.640625,267304.875
1747516900.992481,10372.9052707,273407.0,275581.71875,330474.125,318752.6875,263228.8125,265367.25,261369.875,268119.28125
1747516900.9925609,10372.9052851,272071.34375,274154.4375,329924.8125,318608.3125,263155.0625,265263.09375,262117.9375,268381.6875
1747516900.9927592,10372.9052905,271501.1875,273096.40625,328767.625,318152.78125,262688.34375,264971.375,260767.359375,267777.84375
1747516900.9928584,10372.905294,272123.46875,273563.375,328361.1875,317931.5,262412.34375,264854.9375,259202.203125,267139.65625
1747516900.9963753,10372.909258,273469.40625,275200.3125,329441.40625,318307.28125,262740.21875,265101.90625,259467.203125,267290.65625
1747516900.9966755,10372.9092858,273394.75,275565.375,330442.03125,318733.3125,263208.625,265355.71875,261364.140625,268094.4375
1747516900.9969695,10372.9092975,272075.625,274157.03125,329913.0,318602.125,263149.78125,265266.3125,262129.734375,268375.53125
1747516900.99704,10372.90933,271504.5,273096.125,328761.46875,318149.1875,262691.84375,264977.53125,260789.34375,267781.25
1747516901.0302258,10372.9432657,272109.34375,273543.6875,328340.96875,317914.96875,262410.03125,264850.5625,259210.78125,267134.03125
1747516901.0304253,10372.9432957,273448.46875,275170.09375,329407.78125,318282.59375,262731.28125,265089.75,259459.859375,267274.03125
1747516901.030512,10372.9433126,273391.09375,275550.0,330417.28125,318717.375,263207.0,265351.875,261367.90625,268084.59375
1747516901.0305765,10372.943325,272078.3125,274154.09375,329899.6875,318596.6875,263156.40625,265272.5625,262150.5625,268372.75
1747516901.0343096,10372.9472712,271491.625,273086.75,328738.125,318129.96875,262684.0625,264977.625,260804.453125,267768.0
1747516901.0345926,10372.9472923,272102.46875,273550.59375,328328.53125,317906.71875,262408.6875,264865.59375,259231.15625,267131.15625
1747516901.0348485,10372.9473078,273430.5,275171.53125,329384.09375,318262.40625,262718.46875,265096.96875,259458.96875,267259.65625
1747516901.0350451,10372.947318,273372.84375,275550.71875,330397.34375,318692.53125,263195.90625,265350.90625,261354.21875,268062.53125
1747516901.0382006,10372.9512658,272056.875,274153.46875,329882.78125,318573.96875,263153.0,265269.09375,262138.046875,268354.4375
1747516901.038622,10372.9512852,271468.375,273079.3125,328719.15625,318118.1875,262691.84375,264978.59375,260792.484375,267759.34375
1747516901.0674605,10372.9792995,272076.875,273525.5625,328294.75,317892.875,262415.65625,264860.40625,259209.890625,267123.03125
1747516901.0676787,10372.9793083,273407.09375,275137.46875,329342.15625,318247.5625,262727.4375,265091.34375,259434.296875,267252.125
1747516901.0677736,10372.9793123,273364.34375,275532.65625,330359.0625,318685.90625,263206.90625,265353.125,261336.25,268063.9375
1747516901.0678406,10372.9793159,272038.90625,274126.90625,329830.125,318549.21875,263139.40625,265250.84375,262106.21875,268339.3125
1747516901.06813,10372.9793191,271461.59375,273065.5625,328681.0625,318099.59375,262681.28125,264965.625,260770.9375,267753.78125
1747516901.0735385,10372.9853391,272077.4375,273520.90625,328264.625,317879.46875,262411.71875,264855.75,259199.875,267124.0
1747516901.0738287,10372.9853612,273408.6875,275138.625,329310.78125,318237.28125,262723.59375,265086.15625,259428.3125,267250.875
1747516901.074071,10372.9853748,273377.3125,275548.125,330348.34375,318684.75,263214.25,265358.84375,261350.203125,268070.84375
1747516901.0772207,10372.989312,272064.65625,274156.0625,329842.5625,318560.28125,263160.15625,265271.84375,262147.4375,268364.53125
1747516901.0774605,10372.9893365,271479.125,273082.4375,328693.0625,318111.46875,262696.3125,264984.40625,260812.234375,267781.78125
1747516901.110282,10373.0222475,272070.71875,273511.25,328258.28125,317873.375,262402.6875,264851.90625,259214.890625,267136.25
1747516901.1104841,10373.0222696,273395.90625,275117.4375,329298.0625,318224.40625,262708.46875,265077.3125,259432.328125,267264.65625
1747516901.1107035,10373.0222758,273384.03125,275544.53125,330346.625,318682.25,263207.375,265356.15625,261356.8125,268096.75
1747516901.1109173,10373.0222789,272080.03125,274163.28125,329851.9375,318568.78125,263166.59375,265275.0,262164.78125,268398.40625
1747516901.1110303,10373.022282,271476.53125,273071.71875,328684.46875,318105.84375,262696.40625,264977.34375,260820.546875,267804.65625
1747516901.11112,10373.022285,272068.65625,273500.53125,328243.53125,317868.8125,262410.75,264854.6875,259224.09375,267158.875
1747516901.115189,10373.0282784,273396.71875,275113.25,329276.0,318217.0625,262716.25,265083.375,259429.5625,267276.09375
1747516901.1153715,10373.0282863,273372.03125,275526.65625,330307.125,318659.34375,263200.03125,265347.0625,261333.5625,268090.84375
1747516901.115613,10373.0282892,272075.1875,274146.21875,329818.15625,318553.6875,263162.375,265270.34375,262145.21875,268402.09375
1747516901.1211836,10373.0343818,271463.125,273039.96875,328640.3125,318087.15625,262683.15625,264963.9375,260792.828125,267797.875
1747516901.1502776,10373.062305,272047.65625,273456.53125,328187.625,317847.1875,262389.8125,264829.84375,259179.671875,267141.625
1747516901.1504767,10373.0623492,273379.625,275069.0625,329223.15625,318204.71875,262704.34375,265060.78125,259377.078125,267266.34375
1747516901.1506877,10373.062355,273369.09375,275493.125,330262.78125,318660.6875,263200.65625,265330.59375,261278.40625,268083.09375
1747516901.1508586,10373.0623583,272060.96875,274106.15625,329759.78125,318540.90625,263151.46875,265241.375,262078.953125,268379.03125
1747516901.1509666,10373.0623617,271449.53125,273008.875,328585.6875,318077.125,262678.25,264940.59375,260733.203125,267785.34375
1747516901.1512263,10373.0623651,272043.375,273439.4375,328141.875,317846.375,262394.5625,264822.75,259129.59375,267142.15625
1747516901.1543076,10373.0662641,273377.40625,275050.3125,329171.75,318200.0,262701.3125,265057.09375,259321.28125,267264.1875
1747516901.1546078,10373.0662836,273374.375,275485.625,330220.3125,318653.5625,263192.53125,265330.25,261224.3125,268081.28125
1747516901.1585193,10373.070267,272076.96875,274115.0,329736.875,318550.71875,263159.4375,265258.8125,262049.546875,268392.53125
1747516901.1842213,10373.0966769,271453.28125,273003.40625,328555.625,318083.5,262683.15625,264956.53125,260705.84375,267794.75
1747516901.1871,10373.1002574,272025.5625,273410.5,328094.125,317837.4375,262387.5,264820.96875,259089.09375,267136.8125
1747516901.1873965,10373.1002635,273359.53125,275020.34375,329118.375,318193.71875,262699.15625,265053.96875,259276.5,267255.71875
1747516901.1875703,10373.100267,273359.6875,275455.5,330164.875,318648.09375,263192.34375,265329.4375,261183.90625,268072.8125
1747516901.1876707,10373.1002705,272048.625,274071.5625,329672.0625,318526.9375,263140.3125,265241.71875,262005.734375,268372.03125
1747516901.1877677,10373.1002739,271441.46875,272982.5,328514.25,318072.59375,262674.9375,264953.9375,260685.09375,267790.71875
1747516901.1879063,10373.1002774,272016.8125,273393.0625,328053.53125,317824.46875,262376.21875,264819.5625,259066.296875,267129.28125
1747516901.219285,10373.1317163,273352.625,275005.15625,329077.5,318178.25,262682.8125,265050.84375,259249.765625,267244.4375
1747516901.2196162,10373.1317473,273358.625,275450.65625,330127.0625,318627.0,263171.25,265321.3125,261149.125,268056.625
1747516901.2197952,10373.1317518,272058.5625,274082.28125,329652.5625,318521.59375,263137.4375,265247.1875,261993.578125,268373.21875
1747516901.2199514,10373.1317604,271437.71875,272977.75,328489.5625,318062.46875,262673.78125,264956.96875,260681.875,267794.21875
1747516901.220091,10373.1317641,272013.40625,273392.34375,328038.78125,317823.84375,262389.90625,264835.0,259087.046875,267147.96875
1747516901.2201917,10373.1317675,273350.21875,275009.875,329065.25,318180.21875,262701.0625,265071.0625,259274.703125,267267.5
1747516901.220267,10373.1317711,273355.6875,275455.21875,330117.125,318623.59375,263178.5625,265331.65625,261163.78125,268071.90625
1747516901.2204745,10373.1317745,272051.0625,274085.96875,329647.03125,318516.84375,263140.3125,265253.875,262005.46875,268381.625
1747516901.2207162,10373.131778,271423.3125,272975.625,328480.0,318057.375,262673.59375,264955.28125,260691.265625,267795.90625
1747516901.2208097,10373.1317815,272007.34375,273394.21875,328031.625,317818.40625,262385.875,264831.875,259090.703125,267146.8125
1747516901.2242408,10373.1372523,273336.28125,275000.0625,329044.4375,318159.75,262683.625,265054.15625,259262.1875,267250.78125
1747516901.2533388,10373.1652244,273358.53125,275463.90625,330112.03125,318618.15625,263180.09375,265327.375,261170.125,268068.96875
1747516901.2535727,10373.1652527,272057.65625,274096.0625,329645.78125,318514.53125,263145.75,265250.03125,262027.546875,268389.46875
1747516901.2536843,10373.1652569,271418.78125,272967.46875,328469.28125,318044.15625,262667.0625,264940.6875,260707.453125,267796.71875
1747516901.2574892,10373.1693604,272005.625,273385.0,328023.75,317811.34375,262381.6875,264822.0625,259114.046875,267150.3125
1747516901.2578719,10373.1693787,273342.09375,274996.46875,329043.96875,318161.375,262684.25,265055.9375,259292.140625,267262.3125
1747516901.2579446,10373.1694016,273375.96875,275469.4375,330119.90625,318622.4375,263178.9375,265333.90625,261199.015625,268083.96875
1747516901.2579927,10373.1694148,272080.5625,274107.875,329663.03125,318522.9375,263148.34375,265258.09375,262063.3125,268409.6875
1747516901.2580361,10373.1694473,271446.84375,272991.53125,328501.625,318061.59375,262681.46875,264960.09375,260757.96875,267826.65625
1747516901.2892358,10373.2022529,272023.6875,273404.59375,328049.6875,317817.5,262390.1875,264835.90625,259152.484375,267169.6875
1747516901.2942274,10373.2066111,273359.875,275026.15625,329070.53125,318166.0,262692.28125,265066.75,259315.03125,267276.09375
1747516901.2944982,10373.2066402,273396.09375,275502.78125,330149.84375,318629.125,263188.5,265340.96875,261215.28125,268095.59375
1747516901.2946386,10373.2066581,272096.1875,274130.375,329688.4375,318525.4375,263151.03125,265260.5,262075.015625,268413.53125
1747516901.2947009,10373.2066746,271445.9375,272986.34375,328506.09375,318052.5625,262669.3125,264948.03125,260758.328125,267817.4375
1747516901.2982488,10373.2108852,272017.96875,273389.375,328046.1875,317810.53125,262385.09375,264825.53125,259155.4375,267162.1875
1747516901.2987053,10373.210918,273364.0,275016.0625,329070.4375,318168.96875,262704.96875,265068.8125,259333.09375,267279.3125
1747516901.3023784,10373.2142661,273402.53125,275495.53125,330146.53125,318623.6875,263198.40625,265341.6875,261223.59375,268089.78125
1747516901.3026474,10373.214273,272108.4375,274140.3125,329696.03125,318522.65625,263171.5,265269.4375,262101.21875,268415.5
1747516901.3027654,10373.2142766,271463.8125,273013.53125,328527.21875,318058.09375,262704.625,264972.625,260810.453125,267836.75
1747516901.302975,10373.2142804,272028.15625,273419.34375,328065.59375,317809.1875,262415.65625,264849.40625,259208.640625,267180.875
1747516901.307224,10373.2202353,273365.96875,275042.15625,329079.46875,318158.3125,262722.96875,265087.21875,259373.140625,267289.25
1747516901.3351989,10373.248267,273414.0625,275535.96875,330165.78125,318622.78125,263221.65625,265364.75,261270.8125,268107.9375
1747516901.3354833,10373.2483043,272114.53125,274174.1875,329718.71875,318521.84375,263186.34375,265285.8125,262145.65625,268432.40625
1747516901.3356047,10373.2483211,271461.40625,273035.34375,328552.40625,318058.0,262712.40625,264985.40625,260849.15625,267851.0625
1747516901.3357317,10373.2483368,272013.59375,273417.0,328077.40625,317803.65625,262407.53125,264846.09375,259224.453125,267181.5
1747516901.3358903,10373.2483424,273340.3125,275014.4375,329069.90625,318139.1875,262693.1875,265065.15625,259353.203125,267268.125
1747516901.339182,10373.2523007,273402.25,275510.5625,330158.875,318606.53125,263189.9375,265341.0625,261240.140625,268085.59375
1747516901.3393738,10373.2523349,272106.84375,274152.03125,329714.4375,318510.40625,263159.96875,265262.8125,262118.828125,268415.84375
1747516901.3434916,10373.2562405,271453.09375,273008.34375,328541.4375,318048.25,262690.15625,264962.59375,260826.90625,267837.9375
1747516901.3436852,10373.2562479,272014.125,273398.40625,328067.84375,317797.65625,262392.40625,264833.21875,259201.65625,267174.4375
1747516901.3523853,10373.2642283,273341.03125,274996.46875,329051.03125,318131.3125,262675.3125,265054.15625,259321.015625,267258.75
1747516901.3772666,10373.2901837,273403.78125,275495.09375,330136.09375,318594.71875,263169.0,265329.875,261206.796875,268068.875
1747516901.3774862,10373.2901926,272122.5625,274151.3125,329709.78125,318513.90625,263157.125,265267.75,262109.0,268416.5625
1747516901.377589,10373.2901963,271457.9375,272997.875,328528.375,318046.90625,262688.09375,264964.5625,260815.8125,267836.75
1747516901.3777654,10373.2901996,272010.625,273379.1875,328044.84375,317794.96875,262391.0625,264834.125,259191.203125,267169.6875
1747516901.3778698,10373.2902031,273335.125,274978.6875,329026.09375,318127.5625,262678.4375,265052.8125,259308.40625,267255.71875
1747516901.3781507,10373.2921806,273417.375,275499.375,330128.75,318603.375,263185.625,265340.625,261203.484375,268081.65625
1747516901.3812037,10373.2942064,272130.09375,274152.28125,329694.15625,318510.84375,263164.90625,265271.6875,262102.46875,268420.0625
1747516901.381364,10373.294225,271457.46875,272995.71875,328512.71875,318040.84375,262692.71875,264964.84375,260809.375,267837.3125
1747516901.3872085,10373.2996938,272010.0,273381.34375,328030.5625,317789.875,262396.4375,264836.625,259194.234375,267177.5625
1747516901.387522,10373.2997035,273343.25,274996.28125,329024.03125,318136.25,262694.78125,265068.28125,259333.265625,267278.40625
1747516901.3876433,10373.2997066,273413.15625,275504.75,330119.09375,318593.28125,263181.53125,265333.5625,261206.609375,268081.75
1747516901.4233313,10373.3353143,272118.1875,274149.34375,329686.8125,318493.5,263151.65625,265252.53125,262088.078125,268410.03125
1747516901.4235382,10373.335375,271435.9375,272983.21875,328498.96875,318019.90625,262677.8125,264948.03125,260792.203125,267826.75
1747516901.4236326,10373.3353813,271982.21875,273363.28125,328012.65625,317767.96875,262379.53125,264823.84375,259178.40625,267165.84375
1747516901.4238167,10373.3353848,273321.25,274982.25,329005.90625,318111.65625,262675.125,265060.6875,259313.328125,267262.15625
1747516901.4239218,10373.3353882,273402.4375,275503.0625,330108.09375,318574.4375,263169.0,265333.8125,261191.59375,268067.6875
1747516901.4274716,10373.3392684,272121.25,274160.15625,329687.0,318483.0625,263149.4375,265263.28125,262089.765625,268406.28125
1747516901.4279094,10373.339288,271448.8125,273002.34375,328506.8125,318016.96875,262683.25,264967.59375,260811.609375,267834.96875
1747516901.4281213,10373.339308,271990.6875,273376.25,328013.125,317762.0625,262386.34375,264838.15625,259201.21875,267173.1875
1747516901.4283285,10373.3393662,273311.875,274976.0,328984.0,318092.4375,262673.96875,265056.46875,259315.75,267250.6875
1747516901.4332027,10373.3452643,273406.8125,275507.4375,330093.34375,318565.3125,263174.46875,265331.5,261191.40625,268061.625
1747516901.4605026,10373.3732553,272127.40625,274167.84375,329677.25,318480.09375,263162.65625,265264.875,262099.609375,268410.84375
1747516901.460668,10373.3732635,271442.0,273000.1875,328490.90625,318008.03125,262689.875,264959.75,260810.71875,267829.875
1747516901.4652698,10373.377812,271973.625,273364.34375,327989.875,317739.8125,262375.59375,264814.90625,259175.46875,267148.0625
1747516901.4656775,10373.3779042,273288.8125,274961.4375,328958.59375,318062.9375,262651.34375,265027.15625,259277.828125,267219.84375
1747516901.4658933,10373.3779301,273403.25,275517.1875,330096.21875,318553.5,263169.53125,265323.8125,261172.015625,268051.15625
1747516901.4661698,10373.3779631,272140.1875,274194.59375,329701.125,318481.34375,263168.46875,265273.375,262094.15625,268411.21875
1747516901.4682038,10373.381233,271445.84375,273017.90625,328515.40625,318012.6875,262697.03125,264965.90625,260812.140625,267832.5625
1747516901.4683533,10373.3812406,271971.375,273381.53125,328013.90625,317754.46875,262395.09375,264833.40625,259190.21875,267163.53125
1747516901.4684286,10373.381244,273286.03125,274972.59375,328973.78125,318079.71875,262673.59375,265051.5625,259286.78125,267238.09375
1747516901.473403,10373.3852636,273387.78125,275505.65625,330083.15625,318545.1875,263165.25,265326.5,261154.3125,268040.25
1747516901.52523,10373.438288,272108.8125,274169.625,329674.03125,318456.3125,263144.0625,265254.6875,262065.0,268379.28125
1747516901.5254338,10373.4383448,271420.375,273001.34375,328495.1875,317987.03125,262673.6875,264951.6875,260794.171875,267807.25
1747516901.5256226,10373.4383658,271949.125,273368.90625,327994.25,317725.0625,262370.6875,264821.59375,259169.109375,267139.46875
1747516901.5257635,10373.4383797,273274.21875,274973.9375,328964.3125,318060.78125,262665.03125,265053.25,259275.859375,267224.875
1747516901.525945,10373.4383952,273389.375,275524.5,330085.21875,318536.25,263169.71875,265332.28125,261145.90625,268035.34375
1747516901.5260363,10373.4384091,272114.09375,274192.4375,329683.0625,318453.1875,263156.125,265261.9375,262066.609375,268384.84375
1747516901.5292218,10373.4423467,271416.53125,273012.8125,328498.875,317982.625,262689.25,264957.40625,260800.25,267816.125
1747516901.5295248,10373.4423931,271946.8125,273373.375,327996.84375,317723.1875,262391.6875,264827.40625,259178.40625,267152.4375
1747516901.5298922,10373.4423988,273270.125,274966.96875,328949.5625,318051.84375,262673.0625,265048.15625,259265.3125,267228.34375
1747516901.5301468,10373.4424024,273387.875,275518.875,330069.84375,318521.40625,263164.96875,265321.3125,261127.578125,268032.3125
1747516901.5302484,10373.4424059,272124.90625,274198.53125,329685.84375,318447.375,263156.125,265262.1875,262062.953125,268390.1875
1747516901.534368,10373.4468908,271433.25,273023.1875,328511.125,317987.46875,262692.03125,264967.15625,260808.125,267831.84375
1747516901.5372083,10373.4502175,271950.28125,273370.15625,327998.0,317719.25,262381.875,264828.5625,259178.859375,267159.78125
1747516901.537532,10373.4502316,273268.59375,274960.28125,328946.78125,318037.34375,262654.75,265044.0625,259254.40625,267224.3125
1747516901.5380368,10373.4502366,273402.0,275530.875,330082.09375,318512.65625,263152.375,265322.8125,261117.203125,268029.53125
1747516901.5428104,10373.4543042,272139.9375,274216.125,329707.125,318445.125,263149.78125,265266.75,262065.359375,268394.40625
1747516901.5692854,10373.4816924,271428.96875,273024.59375,328526.75,317975.5625,262683.25,264969.5625,260810.359375,267832.84375
1747516901.5696814,10373.4817128,271934.8125,273359.875,327999.4375,317697.53125,262365.9375,264824.65625,259162.40625,267149.65625
1747516901.5723484,10373.485234,273237.84375,274930.40625,328922.5625,318006.40625,262625.84375,265030.375,259220.703125,267202.0625
1747516901.5725033,10373.4852587,273380.96875,275499.46875,330051.6875,318488.59375,263129.75,265314.3125,261089.21875,268012.0
1747516901.5725777,10373.4852719,272117.125,274178.21875,329671.96875,318415.71875,263123.75,265243.0625,262028.890625,268371.96875
1747516901.5727515,10373.4852758,271406.34375,272983.46875,328485.8125,317949.28125,262658.84375,264938.46875,260770.84375,267807.53125
1747516901.5761232,10373.4891563,271944.21875,273347.375,327986.21875,317703.96875,262379.375,264829.84375,259165.0,267158.0
1747516901.576405,10373.4891737,273263.59375,274938.1875,328923.8125,318024.3125,262658.21875,265049.3125,259227.40625,267217.4375
1747516901.5766351,10373.4891805,273409.6875,275520.84375,330059.1875,318503.875,263159.875,265327.65625,261086.8125,268021.46875
1747516901.5770085,10373.4891889,272153.875,274208.8125,329687.1875,318435.84375,263161.0625,265265.34375,262046.40625,268391.34375
1747516901.5801232,10373.4931917,271434.40625,273005.28125,328497.625,317966.28125,262690.59375,264958.21875,260796.859375,267826.5625
1747516901.5803838,10373.4932115,271938.03125,273342.0,327967.875,317692.6875,262379.625,264821.0625,259162.3125,267146.4375
1747516901.6291554,10373.5416562,273252.875,274930.75,328901.90625,318010.0,262656.625,265038.15625,259228.65625,267207.4375
1747516901.6293318,10373.5416763,273400.65625,275515.46875,330040.0625,318483.5,263154.53125,265312.1875,261090.203125,268010.40625
1747516901.6331658,10373.5452423,272138.84375,274204.25,329672.25,318409.90625,263147.28125,265248.96875,262051.0625,268377.5
1747516901.6335,10373.5452765,271418.9375,273004.9375,328489.03125,317941.59375,262679.0625,264949.8125,260814.203125,267820.3125
1747516901.6337557,10373.5453074,271927.03125,273342.4375,327966.34375,317675.78125,262378.125,264820.34375,259195.40625,267153.25
1747516901.6362844,10373.5496388,273242.65625,274932.8125,328896.0,317994.15625,262654.46875,265041.09375,259258.609375,267214.59375
1747516901.6364756,10373.5496897,273398.78125,275526.65625,330034.96875,318472.6875,263152.375,265319.78125,261120.15625,268018.8125
