timestamp,key
1747520561.532882,space_press
1747520561.6275613,space_release
1747520564.1552134,space_press
1747520564.2674463,space_release
1747520566.3644645,space_press
1747520566.4766915,space_release
1747520568.7794359,space_press
1747520568.8759685,space_release
1747520570.8611014,space_press
1747520570.9716136,space_release
1747520572.795258,space_press
1747520572.9246569,space_release
1747520574.763507,space_press
1747520574.8599246,space_release
1747520576.5234668,space_press
1747520576.6516705,space_release
1747520578.4435048,space_press
1747520578.556907,space_release
1747520580.3156688,space_press
1747520580.4117532,space_release
1747520582.8277295,space_press
1747520582.940118,space_release
1747520584.7155902,space_press
1747520584.8603764,space_release
1747520586.7157493,space_press
1747520586.8439415,space_release
1747520588.6203187,space_press
1747520588.732382,space_release
1747520590.5719156,space_press
1747520590.7012877,space_release
1747520592.3803885,space_press
1747520592.5082037,space_release
1747520595.051967,space_press
1747520595.18128,space_release
1747520597.1642509,space_press
1747520597.2936406,space_release
1747520599.266252,space_press
1747520599.4051363,space_release
1747520601.484386,space_press
1747520601.6124423,space_release
1747520603.4369514,space_press
1747520603.5327475,space_release
1747520605.4366772,space_press
1747520605.5485632,space_release
1747520607.1807616,space_press
1747520607.3093157,space_release
1747520609.1331868,space_press
1747520609.2290893,space_release
1747520610.9895074,space_press
1747520611.1008756,space_release
1747520612.8285856,space_press
1747520612.9409506,space_release
1747520614.6206396,space_press
1747520614.7169309,space_release
1747520616.428702,space_press
1747520616.5569606,space_release
1747520618.188995,space_press
1747520618.3011208,space_release
1747520620.076735,space_press
1747520620.173154,space_release
1747520621.9174845,space_press
1747520622.013153,space_release
1747520623.5348315,space_press
1747520623.6454802,space_release
1747520625.741121,space_press
1747520625.837243,space_release
1747520627.758294,space_press
1747520627.8695796,space_release
1747520629.8217537,space_press
1747520629.9176984,space_release
1747520631.7253907,space_press
1747520631.8378499,space_release
1747520633.7417266,space_press
1747520633.8373592,space_release
1747520635.4852586,space_press
1747520635.6134048,space_release
1747520637.1494346,space_press
1747520637.2633648,space_release
1747520638.8779383,space_press
1747520638.9897046,space_release
1747520640.66962,space_press
1747520640.7978978,space_release
1747520642.3495731,space_press
1747520642.493551,space_release
1747520645.7581398,space_press
1747520645.8861816,space_release
1747520647.9502075,space_press
1747520648.07776,space_release
1747520650.1418886,space_press
1747520650.2538168,space_release
1747520651.9179583,space_press
1747520652.0463285,space_release
1747520653.7743008,space_press
1747520653.9019701,space_release
1747520655.5816498,space_press
1747520655.709896,space_release
1747520657.6970816,space_press
1747520657.8226585,space_release
1747520659.7421336,space_press
1747520659.8703353,space_release
1747520662.6223695,space_press
1747520662.7665203,space_release
1747520664.6060734,space_press
1747520664.7342713,space_release
1747520666.7666152,space_press
1747520666.8956118,space_release
1747520668.7665021,space_press
1747520668.8801513,space_release
1747520671.1501813,space_press
1747520671.2784302,space_release
1747520673.4902601,space_press
1747520673.5988882,space_release
1747520675.4701955,space_press
1747520675.5985885,space_release
1747520677.2463799,space_press
1747520677.39051,space_release
1747520679.1511536,space_press
1747520679.2626545,space_release
1747520680.8625326,space_press
1747520681.006723,space_release
1747520682.7511482,space_press
1747520682.8944795,space_release
1747520684.8785882,space_press
1747520685.0226204,space_release
1747520688.638787,space_press
1747520688.767549,space_release
1747520692.1592386,space_press
1747520692.2711606,space_release
1747520694.1912127,space_press
1747520694.3190162,space_release
1747520696.831172,space_press
1747520696.9754148,space_release
1747520698.9430687,space_press
1747520699.0712476,space_release
1747520701.2183766,space_press
1747520701.3435073,space_release
1747520703.423412,space_press
1747520703.567492,space_release
1747520710.015199,space_press
