sys_time,eeg_time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1747509470.313758,2942.2254736,-52.03486251831055,-302779.15625,1532.97216796875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3139067,2942.2254954,679.224853515625,-302735.71875,3630.817626953125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3140776,2942.2254997,18311.890625,-302740.4375,9656.84765625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.314232,2942.2255031,26186.76953125,-302853.8125,11438.1923828125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3174272,2942.2294561,17136.279296875,-302855.96875,6348.96875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3177872,2942.2294839,-103.62269592285156,-302788.0,1557.73779296875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3178918,2942.229488,552.1775512695312,-302745.1875,3617.048828125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.349441,2942.2614835,18186.990234375,-302746.15625,9647.818359375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3496368,2942.2615014,26167.814453125,-302859.09375,11467.0712890625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3497217,2942.2615058,17172.755859375,-302863.1875,6396.26513671875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3497856,2942.2615091,-101.29811096191406,-302792.84375,1582.4141845703125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3501515,2942.2615127,437.5577697753906,-302752.15625,3610.432861328125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3504136,2942.2615158,18063.876953125,-302753.3125,9642.900390625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3505669,2942.2615192,26146.53515625,-302867.21875,11494.6982421875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3542356,2942.2674141,17198.416015625,-302870.8125,6446.15380859375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3583112,2942.271426,-50.51494598388672,-302799.71875,1612.9913330078125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
