sys_time,eeg_time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1747516748.1176484,10220.0141358,271939.21875,270282.40625,288364.78125,279847.96875,264026.15625,264194.3125,259182.796875,267675.90625
1747516748.1177785,10220.0141567,271726.6875,269929.15625,287926.15625,279793.59375,263955.15625,264169.8125,258911.71875,267525.53125
1747516748.1179662,10220.0141729,273012.1875,270513.15625,288717.75,280453.25,264152.40625,264309.5625,259228.03125,267974.1875
1747516748.118143,10220.0141879,273380.8125,270869.625,289166.78125,280534.34375,264176.0,264309.46875,259304.03125,268088.28125
1747516748.1183107,10220.0142008,272938.15625,270760.71875,289030.6875,280330.0625,264137.375,264271.21875,259322.359375,268001.8125
1747516748.118466,10220.0142135,271946.625,270290.0,288348.15625,279863.625,264026.6875,264198.4375,259196.46875,267689.59375
1747516748.1187081,10220.0142329,271720.78125,269919.5,287897.71875,279792.53125,263942.65625,264155.0,258905.8125,267526.25
1747516748.118822,10220.0142483,273006.53125,270503.6875,288701.21875,280448.34375,264142.1875,264293.125,259219.265625,267972.03125
1747516748.1189213,10220.0142629,273394.65625,270880.0,289182.21875,280544.90625,264182.78125,264308.75,259314.046875,268102.3125
1747516748.1190345,10220.0142798,272945.46875,270767.53125,289051.0625,280330.0625,264138.4375,264265.40625,259326.65625,268010.46875
1747516748.1470435,10220.0457174,271949.21875,270294.125,288376.3125,279858.4375,264027.59375,264194.15625,259204.25,267696.125
1747516748.1477213,10220.0457889,271721.59375,269932.5625,287933.21875,279793.875,263957.84375,264169.8125,258926.109375,267538.40625
1747516748.148419,10220.0459403,273001.34375,270507.1875,288718.9375,280447.4375,264151.84375,264305.1875,259234.296875,267977.65625
1747516748.148932,10220.0460768,273384.125,270871.40625,289176.59375,280536.9375,264178.3125,264304.5625,259319.40625,268095.40625
1747516748.1494198,10220.0461351,272947.71875,270770.65625,289046.0625,280336.40625,264142.03125,264269.25,259339.078125,268007.875
1747516748.1495757,10220.0462433,271969.875,270314.9375,288377.5625,279880.59375,264041.78125,264209.96875,259226.0625,267705.4375
1747516748.1496718,10220.0463064,271736.4375,269943.1875,287923.03125,279810.875,263964.375,264175.90625,258937.28125,267540.8125
1747516748.1786237,10220.0763388,273017.90625,270518.15625,288712.59375,280466.9375,264157.5625,264314.65625,259239.65625,267978.5625
1747516748.1799266,10220.0764092,273395.03125,270876.59375,289174.0,280550.625,264179.5625,264307.15625,259309.390625,268088.09375
1747516748.180295,10220.0765212,272975.625,270791.9375,289068.96875,280356.78125,264157.75,264279.8125,259337.828125,268017.46875
1747516748.1805084,10220.0766111,271978.53125,270315.125,288390.625,279882.5625,264044.21875,264201.65625,259209.078125,267701.21875
1747516748.1806378,10220.0767049,271728.5625,269934.625,287930.34375,279802.90625,263965.09375,264168.03125,258919.9375,267536.0
1747516748.1807325,10220.0768017,273001.90625,270503.59375,288718.21875,280456.375,264162.40625,264309.65625,259227.765625,267979.625
1747516748.1809576,10220.0769254,273398.78125,270879.28125,289193.6875,280550.0,264193.25,264314.125,259312.875,268104.1875
1747516748.1812565,10220.0770264,272969.71875,270782.90625,289070.65625,280345.6875,264156.78125,264277.90625,259329.6875,268019.25
1747516748.1814115,10220.0770994,271975.9375,270308.5,288387.40625,279876.84375,264048.3125,264206.9375,259210.421875,267706.84375
1747516748.181476,10220.0771366,271726.15625,269935.59375,287922.5,279800.40625,263971.4375,264176.09375,258925.390625,267539.84375
1747516748.1815486,10220.0771716,273008.5,270519.15625,288714.28125,280460.03125,264166.59375,264313.9375,259232.0625,267981.78125
1747516748.1816082,10220.0772023,273391.875,270878.65625,289174.0,280542.84375,264185.84375,264304.5625,259306.4375,268094.625
1747516748.181679,10220.0772329,272960.9375,270779.40625,289054.5625,280341.03125,264148.71875,264268.09375,259325.9375,268011.1875
1747516748.1818,10220.0773791,271975.6875,270315.46875,288389.46875,279877.65625,264040.8125,264204.0625,259215.34375,267705.59375
1747516748.1819246,10220.0774141,271715.34375,269931.40625,287920.96875,279794.3125,263957.84375,264167.78125,258927.453125,267536.1875
1747516748.1820493,10220.0774927,272987.78125,270495.375,288699.71875,280444.59375,264144.34375,264294.90625,259222.671875,267969.0
1747516748.2245939,10220.1229857,273389.84375,270870.875,289176.0625,280546.59375,264179.65625,264299.90625,259315.390625,268099.0
1747516748.224967,10220.1230654,272963.90625,270774.0625,289052.40625,280349.8125,264145.875,264264.5,259330.21875,268018.0
1747516748.2251039,10220.1231203,271966.5625,270298.5,288364.25,279872.8125,264024.0,264182.4375,259196.46875,267694.875
1747516748.225276,10220.1231623,271703.71875,269920.84375,287890.5625,279785.5625,263941.125,264144.53125,258900.453125,267518.65625
1747516748.2254968,10220.1231952,272987.15625,270502.0625,288678.59375,280445.5625,264141.3125,264286.6875,259208.8125,267961.5
1747516748.2256708,10220.123222,273395.46875,270885.09375,289164.625,280551.59375,264182.0625,264301.0,259310.46875,268094.625
1747516748.225774,10220.1232427,272962.1875,270782.625,289045.875,280347.40625,264144.53125,264266.125,259326.921875,268008.5
1747516748.225943,10220.1232744,271971.03125,270313.15625,288374.625,279875.5,264029.46875,264187.25,259204.515625,267695.9375
1747516748.2260804,10220.1233061,271693.15625,269919.15625,287895.9375,279778.21875,263936.90625,264142.8125,258903.3125,267513.75
1747516748.2262125,10220.1233397,272963.4375,270479.375,288677.25,280429.125,264125.40625,264279.09375,259206.84375,267949.78125
1747516748.226335,10220.1233877,273374.90625,270854.875,289163.28125,280529.6875,264159.71875,264286.15625,259303.765625,268082.0
1747516748.271107,10220.1693295,272956.65625,270764.5,289050.8125,280334.96875,264130.40625,264255.46875,259324.59375,268005.46875
1747516748.2714517,10220.1693947,271968.34375,270296.8125,288374.25,279864.0625,264017.21875,264180.375,259203.359375,267690.6875
1747516748.2716951,10220.1694444,271686.8125,269902.0625,287887.53125,279768.3125,263930.03125,264141.5625,258903.9375,267511.9375
1747516748.2718816,10220.1694919,272978.84375,270481.96875,288676.625,280438.9375,264139.59375,264294.71875,259217.125,267966.0625
1747516748.2720506,10220.1695282,273396.1875,270865.4375,289159.875,280538.90625,264172.0625,264299.375,259306.71875,268091.84375
1747516748.2721584,10220.169554,272978.84375,270780.21875,289051.625,280344.1875,264144.53125,264269.0625,259325.9375,268014.78125
1747516748.2724397,10220.1695853,271992.9375,270320.21875,288386.15625,279876.40625,264034.71875,264196.125,259204.34375,267704.34375
1747516748.2725666,10220.1696222,271695.5625,269917.96875,287890.3125,279766.59375,263940.5,264150.4375,258892.578125,267511.21875
1747516748.2728162,10220.1696618,272969.4375,270480.34375,288667.6875,280418.84375,264135.0625,264289.375,259192.71875,267944.3125
1747516748.2729175,10220.1696949,273393.6875,270871.3125,289167.3125,280529.25,264173.21875,264297.84375,259296.4375,268078.15625
1747516748.2730656,10220.1697234,272961.75,270772.25,289047.78125,280320.03125,264125.03125,264249.03125,259300.0,267986.0625
1747516748.2731924,10220.1697528,271974.0625,270308.59375,288379.90625,279853.59375,264013.28125,264176.71875,259182.703125,267675.03125
1747516748.3180306,10220.2157716,271681.96875,269916.375,287892.53125,279757.21875,263928.4375,264142.5625,258887.390625,267492.90625
1747516748.318939,10220.2160528,272958.25,270483.75,288667.6875,280417.75,264125.9375,264284.0,259194.59375,267933.3125
1747516748.3191094,10220.2162361,273384.1875,270872.59375,289160.34375,280527.28125,264163.84375,264293.65625,259297.59375,268068.78125
1747516748.3192685,10220.2164496,272959.4375,270781.375,289046.5,280328.09375,264128.625,264260.5,259313.859375,267990.46875
1747516748.3194706,10220.2167255,271972.28125,270315.21875,288380.15625,279868.8125,264024.0,264193.875,259210.59375,267691.3125
1747516748.3196256,10220.2189646,271671.6875,269915.21875,287882.0625,279760.96875,263931.125,264146.40625,258905.546875,267502.84375
1747516748.3197389,10220.219074,272939.65625,270473.375,288647.75,280417.65625,264120.84375,264281.6875,259201.84375,267937.25
1747516748.3198524,10220.219111,273372.65625,270867.03125,289145.21875,280531.84375,264161.96875,264291.34375,259304.484375,268075.9375
1747516748.3199475,10220.2191386,272968.375,270793.46875,289054.03125,280351.59375,264143.4375,264270.40625,259335.140625,268012.4375
1747516748.3201268,10220.2191605,271978.71875,270323.4375,288384.375,279883.28125,264030.53125,264192.09375,259215.875,267698.90625
1747516748.3202147,10220.2191742,271658.09375,269907.25,287871.53125,279760.34375,263934.875,264143.53125,258898.84375,267494.15625
1747516748.3202941,10220.2191875,272936.1875,270471.40625,288648.03125,280419.625,264137.1875,264292.65625,259201.03125,267933.875
1747516748.3203766,10220.219213,273382.5,270870.0,289155.59375,280535.25,264182.4375,264309.40625,259311.453125,268072.4375
1747516748.3649933,10220.2633318,272965.40625,270771.375,289042.9375,280329.6875,264144.53125,264269.6875,259322.1875,267984.8125
1747516748.365403,10220.2634357,271981.9375,270307.34375,288370.34375,279860.5625,264031.78125,264190.75,259207.375,267672.53125
1747516748.3655956,10220.2635722,271673.21875,269907.875,287866.0,279751.125,263944.6875,264153.28125,258907.328125,267482.28125
1747516748.3658106,10220.2635871,272945.375,270469.4375,288634.875,280408.90625,264135.84375,264293.125,259207.296875,267917.84375
1747516748.3659532,10220.2637755,273389.21875,270867.46875,289139.84375,280531.3125,264178.21875,264302.3125,259316.71875,268061.4375
1747516748.3660712,10220.2638197,272978.375,270782.375,289035.875,280336.3125,264143.4375,264263.0,259330.046875,267984.65625
1747516748.3662796,10220.2638472,272002.5,270327.46875,288378.1875,279878.625,264035.28125,264190.375,259222.3125,267685.65625
1747516748.3664544,10220.2638863,271687.25,269924.25,287880.28125,279772.875,263950.0625,264154.90625,258921.8125,267501.84375
1747516748.3666043,10220.2639185,272956.3125,270478.375,288648.84375,280431.625,264143.1875,264294.09375,259216.765625,267939.3125
1747516748.3666923,10220.2639501,273407.8125,270884.65625,289169.8125,280559.90625,264196.1875,264312.25,259333.171875,268093.53125
1747516748.3668413,10220.2639739,272997.875,270801.40625,289073.34375,280368.6875,264172.6875,264281.84375,259354.640625,268023.71875
1747516748.3966677,10220.3104294,272017.6875,270343.65625,288413.34375,279902.0625,264064.40625,264205.9375,259243.953125,267717.6875
1747516748.397296,10220.3106083,271690.03125,269931.125,287897.71875,279780.1875,263969.375,264155.6875,258931.734375,267520.8125
1747516748.397673,10220.3106551,272949.0625,270468.46875,288640.96875,280431.875,264150.0625,264281.9375,259217.3125,267945.03125
1747516748.3979352,10220.3107038,273409.78125,270875.25,289153.625,280563.65625,264198.0,264301.96875,259338.0,268098.625
1747516748.39804,10220.3107379,272998.40625,270787.90625,289051.34375,280365.625,264161.25,264265.5,259348.90625,268019.34375
1747516748.3981566,10220.310779,272022.8125,270332.75,288396.15625,279900.4375,264047.59375,264187.8125,259237.6875,267713.125
1747516748.3984737,10220.3109092,271698.53125,269924.40625,287892.53125,279779.84375,263955.4375,264144.78125,258932.546875,267520.09375
1747516748.398594,10220.3110408,272971.59375,270488.84375,288677.09375,280444.75,264157.84375,264293.84375,259236.703125,267969.34375
1747516748.398676,10220.3110455,273428.09375,270903.875,289213.09375,280568.84375,264205.0625,264311.53125,259351.59375,268123.65625
1747516748.4282362,10220.3421271,273003.25,270809.8125,289113.65625,280358.46875,264159.28125,264269.15625,259347.390625,268035.59375
1747516748.4285247,10220.3421611,272019.21875,270349.90625,288457.9375,279894.46875,264045.90625,264195.21875,259235.8125,267726.96875
1747516748.4287097,10220.3421905,271669.71875,269918.25,287922.03125,279760.78125,263942.46875,264142.28125,258912.703125,267519.1875
1747516748.4295652,10220.3422236,272941.625,270467.84375,288672.625,280419.625,264140.6875,264285.34375,259203.890625,267960.15625
1747516748.430452,10220.342258,273404.40625,270873.46875,289176.96875,280544.90625,264186.90625,264301.15625,259315.46875,268110.625
1747516748.4305787,10220.3422817,272989.5625,270781.46875,289056.875,280339.25,264144.875,264261.65625,259317.703125,268022.8125
1747516748.4307222,10220.342307,272020.21875,270331.65625,288401.34375,279882.9375,264041.15625,264196.8125,259220.609375,267726.0
1747516748.4308507,10220.3423215,271685.46875,269924.6875,287885.21875,279760.71875,263956.5,264161.96875,258921.640625,267532.59375
1747516748.4309747,10220.3423598,272935.5625,270460.5,288625.40625,280400.6875,264137.28125,264288.90625,259203.984375,267953.96875
1747516748.4311,10220.3424544,273402.96875,270871.5,289146.90625,280522.0,264177.4375,264299.03125,259317.078125,268101.6875
1747516748.4312263,10220.3428697,273000.09375,270799.34375,289064.5625,280327.46875,264145.34375,264267.90625,259330.40625,268027.65625
1747516748.4313505,10220.3428791,272032.1875,270361.53125,288431.03125,279877.375,264047.34375,264203.09375,259239.296875,267738.59375
1747516748.4314823,10220.342882,271676.78125,269943.46875,287906.84375,279746.9375,263956.9375,264160.625,258931.46875,267538.40625
1747516748.4316018,10220.342885,272934.5625,270486.0625,288655.53125,280406.9375,264147.21875,264297.40625,259220.25,267972.03125
1747516748.520514,10220.4182832,273397.96875,270886.96875,289160.25,280533.90625,264180.03125,264302.40625,259325.046875,268114.0
1747516748.5207138,10220.4183071,272992.6875,270807.5,289053.5,280346.40625,264144.34375,264264.34375,259331.75,268038.03125
1747516748.5209403,10220.4183283,272017.875,270355.90625,288394.65625,279889.4375,264035.71875,264190.65625,259230.359375,267738.96875
1747516748.5210755,10220.4183393,271653.625,269924.96875,287853.03125,279745.15625,263935.9375,264139.15625,258910.015625,267526.53125
1747516748.521365,10220.4183596,272918.46875,270472.03125,288610.125,280403.4375,264135.0625,264284.8125,259204.25,267965.0625
1747516748.5214906,10220.4183743,273404.6875,270894.46875,289147.375,280540.0625,264189.84375,264307.0625,259327.984375,268124.84375
1747516748.5215752,10220.4185246,272996.25,270810.0,289053.03125,280335.9375,264147.28125,264261.28125,259327.453125,268036.9375
1747516748.5217588,10220.4185297,272024.6875,270364.65625,288414.59375,279874.53125,264040.09375,264188.96875,259227.40625,267736.71875
1747516748.5218654,10220.4185327,271656.84375,269934.4375,287883.875,279729.875,263942.03125,264142.125,258912.875,267524.5625
1747516748.5219269,10220.4185355,272909.8125,270471.59375,288634.875,280382.71875,264129.3125,264276.65625,259199.609375,267954.0625
1747516748.5221233,10220.4185384,273383.65625,270883.5625,289160.875,280515.3125,264170.71875,264286.78125,259315.921875,268103.03125
1747516748.522251,10220.4185413,272981.25,270804.1875,289067.25,280324.6875,264138.71875,264253.59375,259327.71875,268026.21875
1747516748.522495,10220.418544,272017.6875,270363.9375,288429.59375,279879.4375,264039.46875,264191.1875,259243.234375,267739.40625
1747516748.5226202,10220.4185467,271628.34375,269915.3125,287870.8125,279723.78125,263925.3125,264131.84375,258915.015625,267515.625
1747516748.5516977,10220.4496768,272896.75,270465.0625,288627.5625,280393.09375,264132.71875,264286.5,259217.21875,267960.59375
1747516748.552,10220.4497863,273380.09375,270878.375,289155.6875,280527.28125,264177.4375,264301.25,259335.40625,268115.0
1747516748.5522666,10220.4498248,272988.75,270809.1875,289064.3125,280339.0,264146.75,264274.625,259347.578125,268043.90625
1747516748.5524135,10220.4498286,272032.1875,270376.1875,288432.8125,279890.625,264051.53125,264213.8125,259258.703125,267758.09375
1747516748.5526235,10220.4498317,271652.21875,269942.84375,287888.96875,279737.5625,263950.59375,264160.15625,258936.390625,267540.8125
1747516748.5528958,10220.4498347,272905.96875,270474.09375,288627.1875,280389.15625,264140.3125,264294.90625,259217.65625,267966.6875
1747516748.5532596,10220.4498378,273396.625,270894.03125,289159.71875,280529.15625,264186.09375,264307.78125,259335.953125,268122.25
1747516748.553494,10220.4498409,272999.65625,270820.53125,289067.78125,280336.75,264150.5,264271.3125,259344.4375,268042.21875
1747516748.5537195,10220.4498438,272037.8125,270381.90625,288429.6875,279886.3125,264050.8125,264204.25,259256.015625,267751.46875
1747516748.5835154,10220.4816302,271655.59375,269952.9375,287884.3125,279740.5,263954.96875,264160.4375,258939.875,267541.71875
1747516748.5838146,10220.4818889,272895.84375,270478.125,288611.8125,280386.65625,264138.28125,264293.375,259221.15625,267964.25
1747516748.5843732,10220.4820194,273396.28125,270903.875,289151.46875,280536.125,264192.71875,264314.65625,259355.703125,268130.46875
1747516748.5845053,10220.4820626,272994.21875,270818.03125,289058.6875,280345.78125,264153.65625,264275.59375,259362.140625,268052.6875
1747516748.5847583,10220.4820888,272038.0,270376.90625,288428.34375,279896.875,264052.625,264207.09375,259271.75,267764.25
1747516748.5849867,10220.4821422,271637.90625,269929.15625,287876.09375,279735.21875,263943.34375,264148.8125,258939.703125,267539.03125
1747516748.5852246,10220.4821699,272879.9375,270449.59375,288608.6875,280386.375,264129.9375,264283.71875,259216.59375,267968.1875
1747516748.5855117,10220.4822175,273386.78125,270873.28125,289152.28125,280540.5,264185.375,264306.625,259346.046875,268136.1875
1747516748.6301322,10220.5276873,272993.59375,270796.59375,289065.46875,280348.46875,264147.03125,264267.625,259345.609375,268053.125
1747516748.6306407,10220.5277358,272035.6875,270357.9375,288430.6875,279889.71875,264039.65625,264196.65625,259250.65625,267755.40625
1747516748.6307912,10220.5277772,271641.75,269920.65625,287880.125,279732.375,263944.53125,264155.0625,258935.046875,267540.1875
1747516748.630888,10220.5278087,272881.5625,270438.78125,288604.75,280379.9375,264130.40625,264289.53125,259208.28125,267958.96875
1747516748.6316185,10220.5278677,273378.75,270850.9375,289131.375,280515.65625,264167.59375,264293.5625,259317.359375,268104.1875
1747516748.63178,10220.527934,272981.875,270768.15625,289035.25,280315.5625,264120.375,264247.96875,259308.671875,268014.875
1747516748.6318767,10220.5279803,272041.75,270347.125,288423.34375,279885.15625,264039.28125,264199.0625,259245.734375,267744.6875
1747516748.6319616,10220.5280049,271632.34375,269896.53125,287861.34375,279726.71875,263936.65625,264145.40625,258927.8125,267523.9375
1747516748.6320164,10220.5280147,272871.53125,270412.21875,288576.59375,280369.03125,264114.65625,264271.75,259194.6875,267937.78125
1747516748.6320598,10220.5280367,273387.59375,270842.90625,289119.84375,280521.375,264164.90625,264289.71875,259325.671875,268102.03125
1747516748.662655,10220.5605091,272997.25,270775.125,289032.9375,280329.78125,264131.28125,264255.5625,259329.59375,268029.09375
1747516748.6628535,10220.5605402,272041.65625,270344.0,288400.0,279882.03125,264031.875,264188.0625,259243.328125,267742.34375
1747516748.6631045,10220.5606037,271630.40625,269901.71875,287836.21875,279723.5,263932.1875,264138.96875,258922.796875,267524.375
1747516748.6632404,10220.5607218,272867.53125,270416.6875,288554.875,280371.4375,264115.375,264272.5625,259192.546875,267945.65625
1747516748.6633613,10220.5764166,273377.40625,270835.375,289096.84375,280521.8125,264161.5,264284.90625,259319.59375,268109.46875
1747516748.6634858,10220.5764419,272985.8125,270757.875,289015.125,280326.90625,264124.84375,264242.78125,259319.859375,268034.0
1747516748.6636102,10220.5764639,272038.34375,270336.6875,288403.0625,279880.875,264031.0625,264183.40625,259246.1875,267754.0625
1747516748.663743,10220.5764865,271609.28125,269880.34375,287835.6875,279700.09375,263916.4375,264121.28125,258912.703125,267519.0
1747516748.6638615,10220.5765004,272843.65625,270397.90625,288563.625,280343.5625,264100.96875,264252.53125,259177.875,267935.90625
1747516748.6639855,10220.576519,273362.21875,270832.4375,289123.0625,280497.34375,264151.0625,264268.34375,259302.78125,268098.5625
1747516748.6641488,10220.5765342,272976.15625,270768.96875,289051.25,280307.0625,264114.84375,264230.625,259303.84375,268019.875
1747516748.6642847,10220.5765601,272045.25,270362.5,288450.71875,279880.15625,264034.1875,264181.53125,259241.71875,267751.90625
1747516748.664421,10220.5765744,271619.125,269915.46875,287875.65625,279705.8125,263926.5625,264128.25,258910.8125,267519.1875
1747516748.6645436,10220.5765792,272860.28125,270436.8125,288592.6875,280353.5625,264111.34375,264263.875,259176.171875,267939.40625
1747516748.6646662,10220.5765826,273383.9375,270865.96875,289141.1875,280514.5,264163.3125,264280.6875,259304.75,268105.34375
1747516748.708926,10220.6227067,273007.25,270805.0625,289072.4375,280334.34375,264133.96875,264251.46875,259313.59375,268037.9375
1747516748.7091293,10220.6227437,272053.5625,270373.96875,288449.1875,279885.78125,264030.25,264182.25,259232.6875,267750.5625
1747516748.7093146,10220.6227696,271629.3125,269926.21875,287881.0,279712.59375,263927.53125,264133.15625,258911.984375,267523.9375
1747516748.709755,10220.6227928,272864.84375,270441.71875,288601.1875,280362.78125,264119.21875,264271.21875,259187.796875,267952.71875
1747516748.7098799,10220.6228175,273395.8125,270880.4375,289164.71875,280527.28125,264173.84375,264289.625,259325.125,268131.1875
1747516748.710042,10220.622831,273010.3125,270810.96875,289085.75,280333.625,264130.21875,264246.4375,259319.859375,268054.1875
1747516748.7101257,10220.6228409,272061.96875,270381.375,288462.96875,279886.9375,264027.84375,264175.375,259242.078125,267769.8125
1747516748.7103379,10220.6228631,271621.09375,269925.59375,287881.8125,279712.25,263921.625,264122.25,258918.421875,267536.90625
1747516748.7104533,10220.6228942,272865.1875,270447.90625,288606.375,280380.375,264125.46875,264275.3125,259203.171875,267971.84375
1747516748.7107933,10220.6229087,273392.78125,270871.5,289151.375,280533.4375,264170.4375,264284.625,259329.0625,268131.0
1747516748.7110147,10220.6229136,273008.59375,270798.1875,289068.25,280335.78125,264129.6875,264243.78125,259322.53125,268045.625
1747516748.756786,10220.6552645,272066.6875,270376.8125,288451.59375,279889.28125,264033.46875,264177.34375,259242.609375,267757.71875
1747516748.7569618,10220.6553126,271620.65625,269921.5625,287869.84375,279700.625,263923.6875,264122.34375,258908.40625,267515.34375
1747516748.7570434,10220.6553406,272866.34375,270449.6875,288599.125,280362.9375,264126.5625,264272.375,259190.578125,267949.6875
1747516748.7571025,10220.6553857,273402.34375,270889.21875,289162.21875,280524.78125,264180.65625,264290.71875,259327.453125,268124.375
1747516748.7572668,10220.6554084,273002.0,270803.8125,289068.6875,280317.1875,264126.65625,264239.28125,259309.3125,268030.5
1747516748.772491,10220.6857562,272051.40625,270376.46875,288445.78125,279868.1875,264020.875,264168.3125,259227.859375,267739.125
1747516748.773635,10220.6858182,271604.46875,269921.28125,287861.34375,279692.125,263913.75,264117.0625,258905.09375,267509.4375
1747516748.773708,10220.6858912,272838.625,270440.5625,288580.34375,280351.875,264107.78125,264261.46875,259192.09375,267946.46875
1747516748.773757,10220.6859191,273387.6875,270889.75,289156.03125,280530.59375,264168.75,264287.65625,259346.40625,268135.375
1747516748.7738025,10220.6859431,273000.5625,270814.65625,289077.90625,280333.90625,264120.375,264242.0625,259338.453125,268048.84375
1747516748.7738702,10220.6859641,272064.8125,270408.90625,288488.875,279894.8125,264032.9375,264187.0,259282.484375,267776.875
1747516748.7739205,10220.6859937,271606.15625,269951.59375,287913.09375,279702.9375,263926.8125,264131.65625,258954.71875,267536.8125
1747516748.7739632,10220.6860127,272824.15625,270449.9375,288623.09375,280348.65625,264112.53125,264268.96875,259215.609375,267950.40625
1747516748.803113,10220.717054,273367.46875,270889.375,289188.125,280513.15625,264162.84375,264289.0,259345.15625,268118.40625
1747516748.8035688,10220.7171015,272992.78125,270830.75,289113.46875,280322.09375,264126.1875,264251.90625,259340.953125,268037.125
1747516748.8037126,10220.717144,272055.875,270414.28125,288495.40625,279878.625,264030.09375,264181.28125,259263.96875,267746.71875
1747516748.8038702,10220.7171934,271589.4375,269946.15625,287879.03125,279675.84375,263916.09375,264124.125,258927.453125,267493.09375
1747516748.803999,10220.7172169,272818.78125,270450.5625,288569.78125,280326.46875,264107.875,264267.46875,259197.8125,267915.25
1747516748.804102,10220.7172409,273381.34375,270899.59375,289128.21875,280509.59375,264168.125,264291.40625,259350.078125,268101.5
1747516748.8042598,10220.7172591,273000.8125,270832.0,289043.03125,280312.25,264123.15625,264247.0625,259346.40625,268014.25
1747516748.80444,10220.7172772,272064.90625,270419.90625,288429.0625,279869.25,264024.90625,264181.375,259278.8125,267730.375
1747516748.8045955,10220.7173089,271602.125,269963.21875,287839.875,279681.65625,263915.90625,264131.28125,258954.71875,267489.96875
1747516748.8047302,10220.7173336,272810.5625,270457.28125,288541.46875,280327.1875,264097.9375,264264.96875,259214.4375,267907.5625
1747516748.8048549,10220.717355,273362.46875,270897.25,289121.53125,280504.75,264156.9375,264283.71875,259360.453125,268097.46875
1747516748.8050134,10220.7173876,272978.375,270823.21875,289054.84375,280310.65625,264115.90625,264241.8125,259352.578125,268019.34375
1747516748.8051789,10220.7174035,272052.65625,270419.90625,288467.875,279884.28125,264032.5,264186.46875,259297.0625,267751.8125
1747516748.8053138,10220.7174172,271575.0625,269953.90625,287872.59375,279688.28125,263920.125,264125.03125,258965.171875,267508.71875
1747516748.850614,10220.7643775,272790.34375,270450.84375,288561.65625,280339.0,264108.40625,264266.5625,259226.0625,267928.5
1747516748.8514273,10220.7644144,273355.6875,270897.875,289120.8125,280521.90625,264166.25,264287.5625,259364.375,268110.4375
1747516748.8517163,10220.7644537,272997.15625,270842.28125,289037.21875,280339.96875,264133.96875,264251.71875,259362.40625,268034.625
1747516748.8520887,10220.7645936,272098.34375,270457.71875,288443.375,279924.21875,264066.28125,264212.125,259326.203125,267777.03125
1747516748.8979828,10220.7960406,271610.1875,269976.1875,287817.78125,279705.375,263942.5625,264143.375,258983.328125,267512.9375
1747516748.8983667,10220.7962083,272811.90625,270461.125,288493.25,280342.375,264124.40625,264276.59375,259235.453125,267921.4375
1747516748.9134154,10220.82733,273373.03125,270893.78125,289051.6875,280514.59375,264171.15625,264284.4375,259367.328125,268091.9375
1747516748.9138737,10220.8275893,273007.71875,270826.28125,288978.03125,280323.15625,264129.3125,264239.46875,259356.25,268006.90625
