timestamp,key
1747520204.6588235,space_press
1747520204.7956522,space_release
1747520207.2739265,space_press
1747520207.3881083,space_release
1747520209.8988235,space_press
1747520210.0482621,space_release
1747520212.2168972,space_press
1747520212.34855,space_release
1747520214.5004177,space_press
1747520214.633253,space_release
1747520216.440923,space_press
1747520216.5645406,space_release
1747520218.3916984,space_press
1747520218.5101643,space_release
1747520223.709177,ctrl_l_press
1747520223.8368475,'\x03'_press
