timestamp,key
1747476848.6662295,space_press
1747476848.772,space_release
1747476856.8346329,space_press
1747476856.9536707,space_release
1747476858.254555,space_press
1747476858.3890285,space_release
1747476858.9540765,space_press
1747476859.0939586,space_release
1747476862.3186255,space_press
1747476862.462869,space_release
1747476864.753063,space_press
1747476864.8962524,space_release
1747476866.5665717,space_press
1747476866.6765778,space_release
1747476868.0766006,space_press
1747476868.2088094,space_release
1747476870.2381837,space_press
1747476870.3570092,space_release
1747476872.5943334,space_press
1747476872.703509,space_release
1747476876.195587,space_press
1747476876.3308568,space_release
1747476877.4086819,space_press
1747476877.539299,space_release
1747476878.1473475,space_press
1747476878.2775164,space_release
1747476881.1067126,space_press
1747476881.2387433,space_release
1747476885.1513586,space_press
1747476885.3131764,space_release
1747476887.3206432,space_press
1747476887.435987,space_release
1747476889.4401145,space_press
1747476889.5513694,space_release
1747476892.3452804,space_press
1747476892.4948065,space_release
1747476895.9423957,space_press
1747476896.1263642,space_release
1747476899.5651019,space_press
1747476899.7317033,space_release
1747476900.4867194,space_press
1747476900.620833,space_release
1747476903.60533,space_press
1747476903.7887144,space_release
1747476904.7347403,space_press
1747476904.8733892,space_release
1747476905.918145,space_press
1747476906.0573463,space_release
1747476907.5304723,space_press
1747476907.6746283,space_release
1747476911.2993095,space_press
1747476911.4383698,space_release
1747476912.8360293,space_press
1747476912.9787674,space_release
1747476913.4980106,space_press
1747476913.65383,space_release
1747476917.2636247,space_press
1747476917.4381397,space_release
1747476918.0111063,space_press
1747476918.1578913,space_release
1747476920.843731,space_press
1747476920.9868054,space_release
1747476922.8477435,space_press
1747476922.9889972,space_release
1747476923.8966722,space_press
1747476924.0579133,space_release
1747476925.1979387,space_press
1747476925.3644512,space_release
1747476926.966877,space_press
1747476927.0946221,space_release
1747476928.6017628,space_press
1747476928.7176719,space_release
1747476929.709835,space_press
1747476929.8685925,space_release
1747476931.240432,space_press
1747476931.3820703,space_release
1747476931.953246,space_press
1747476932.091867,space_release
1747476932.797826,space_press
1747476932.9147198,space_release
1747476934.7570813,space_press
1747476934.8925421,space_release
1747476935.6432807,space_press
1747476935.7947545,space_release
1747476936.628869,space_press
1747476936.7988212,space_release
1747476938.0601823,space_press
1747476938.1937692,space_release
1747476939.2546198,space_press
1747476939.3821259,space_release
1747476940.1159182,space_press
1747476940.258639,space_release
1747476941.0383136,space_press
1747476941.1859636,space_release
1747476942.27365,space_press
1747476942.3813114,space_release
1747476945.312364,space_press
1747476945.4357858,space_release
1747476946.9239128,space_press
1747476947.0760088,space_release
1747476948.1049168,space_press
1747476948.2474937,space_release
1747476952.1239429,space_press
1747476952.2580307,space_release
1747476953.3299487,space_press
1747476953.4692404,space_release
1747476956.9242585,space_press
1747476957.066935,space_release
1747476958.1686895,space_press
1747476958.3303366,space_release
1747476960.025838,space_press
1747476960.1727848,space_release
1747476963.4249632,space_press
1747476963.600399,space_release
1747476964.9907293,space_press
1747476965.1288047,space_release
1747476967.6153717,space_press
1747476967.758251,space_release
1747476969.03217,space_press
1747476969.1754363,space_release
1747476970.3242705,space_press
1747476970.4952729,space_release
1747476973.6533492,space_press
1747476973.8376107,space_release
1747476974.8473885,space_press
1747476975.0185957,space_release
1747476975.5477889,space_press
1747476975.727218,space_release
1747476979.0642688,space_press
1747476979.196393,space_release
1747476981.6305077,space_press
1747476981.8133168,space_release
1747476983.4994233,space_press
1747476983.651783,space_release
1747476985.4232738,space_press
1747476985.634534,space_release
1747476988.3971653,space_press
1747476988.5115657,space_release
1747476990.9695082,space_press
